tweet,label
@USER Thank you Ms Desanctis! I'm comforted that not all conservatives are letting their ambition blind their conscience. Sexual assault/harassment has been a plague on society for centuries - that should NOT make it a conservative or traditionalist cause!,Harmful
@USER Ew. Also bitte!,Harmless
@USER Those lying liberals. At it again. SMH.,Harmful
@USER @USER @USER And are now the Nazi party...Antifa URL,Harmless
@USER No and they’re expensive ass hell,Harmful
"@USER I hmm thanks but you are more beautiful!~"" she hugs her back and pats her head""",Harmless
@USER I’m sooo happy you are a Gator!! 🐊💙🐊💙🐊,Harmless
Now this is how we MAGA URL,Harmless
@USER @USER @USER For the love of all things sacred he cannot be voted in. He is well down towrds the bottom of that scummy swamp. The Scales of Justice need to let him drown in his own shit. Make 2018 the year of holding each other accountable for our responsibilities. ☮️❤️🇨🇦👵🏻,Harmful
@USER And Hillary is president!  LOL! URL,Harmless
@USER #Antifa loud mouth. #Democrat.,Harmless
@USER Nigga then how can you say bo2 is the best Cod 🤨 URL,Harmful
@USER She is discussing!,Harmless
@USER @USER  You are pathetic!,Harmful
"@USER @USER It's almost as if 50 years ago (1968) something changed about how gun control was discussed by the NRA.  How the NRA went from backing gun control to America’s most powerful lobby group"" URL",Harmless
@USER Are you sure she was't just thinking about herself.,Harmless
@USER .......YES I WAS CORRECT IN SAYING BYE-BYE FOREVER!!,Harmless
"@USER I'm pretty sure most of your #MAGA supporters do not have any new found wealth"". I assume you're referring to your fellow billionaires that you gave a huge tax break to.""",Harmful
@USER I thought that I could not dislike anyone more than your father but I was wrong.  You are even more PATHETIC than he is.  Your children must be so proud to have a father who behaves like you.  Tick tock....  #MuellerIsComingForYouToo #PatheticLittleManJr,Harmful
@USER @USER @USER . #Hypocrisy to see so called conservatives call out supposed sexual deviancy when just about every sexual political scandal in recent memory involves Republicans and it's really #homophobia #RoyMoore #Kavanaugh #JimJordan #MarkFoley #BobPackwood #ClarenceThomas #DonaldTrump,Harmful
@USER @USER I'm glad you are doing something fun!,Harmless
@USER @USER @USER @USER @USER @USER That’s right...he lies all day long and he is still terrible at it...anyone else would have mastered it by now...he’s definitely got 10000hr,Harmless
"1. My friend Anthony believes that having school spirit is very important. He is truly proud to be a Bobcat"" and so am I! #FDOM18 #TXST URL",Harmless
@USER @USER is checking their privilege! URL  #RightSideOfHistory #BigTech,Harmless
@USER @USER I hope you realize that you are loved. #LetSomebodyLoveYou #Life @USER,Harmless
@USER @USER @USER He's not an opportunistic liar. Nor have you proven he is. So your whole argument is fake news.,Harmful
5 slain in Southern California shootings; gunman kills self (from @USER Another mass shooting.   When will we learn that it’s past time to do something about gun control? URL,Harmless
@USER Acting like an ass is not a good view.,Harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER You mean like all the Liberals screaming at a SC nomination hearing? That kind of clown show? So tell me since when do accusers get to make demands? This isn't a university misandry board of injustice.,Harmful
@USER I do not support Trump. He is an abomination!,Harmful
.@USER   You're stripping Americans of citizenship?    Attacking the poor again as well - home births being more affordable.  My little niece was born at home - unplanned drama. She is 14th generation proven +native. You're going to challenge her citizenship? URL,Harmless
@USER @USER Xtc isn't going to help you sleep hahahah but it will help you feel better after how Rockstar is shitting on us. Or did you mean sleeping pills😂,Harmful
@USER @USER I dont know... Antifa is pretty dumb.,Harmful
@USER @USER @USER Perfectly stated! Love our President! ❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️🇺🇸❤️,Harmless
@USER What the fuck is wrong with you?,Harmful
@USER @USER Which some fantasy gun ban you’re rolling over in your mind would prevent?    Gun Control Is Evil Misspelled  URL,Harmful
@USER @USER @USER @USER @USER @USER Gun violence is low except in Democrat controlled cities w/ strict gun control policies where criminals are armed and citizens are not.,Harmless
@USER @USER Yes you are. you’re just too blind to realize it,Harmful
@USER 7 $ million buyout. Losers.,Harmful
@USER It appears to be paired with a WOO-HOO so he must think he is on his way to a brothel.,Harmful
@USER Conservatives are unable to think critically and / or for themselves.  That's what makes them Conservatives.  It's a 20th century thing.,Harmless
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER URL That's a guy. Guy looks like a Sheila! #QANON #MAGA #GREATAWAKENING URL,Harmless
@USER @USER @USER is SFOS! He's going to go away like @USER . Non electable. 🇺🇸🇬🇧 #MAGA #MEGA,Harmless
@USER Can’t she appeal. ? This is all kinds of wrong . If I were ES@USER would beat the sh** out of her.,Harmful
@USER @USER @USER OMG what fuckin' kind of this beauty TT,Harmful
@USER @USER She is a 🤡,Harmful
"@USER Lol, read the title and you already know whats coming... ...who support common sense solutions to reducing gun violence,"" How is gun violence different from other violence? What is a non-automatic firearm? What is common sense gun control? Is it like Chicago, NY,.. London?..""",Harmful
@USER @USER @USER Why because she is female or because of your dislike of conservatives?,Harmless
@USER @USER Feinstein wanted to delay until after the midterms.  Hopefully the RED wave will wash her into the Atlantic. #MAGA,Harmful
Antifa Caught Off Guard After Getting Confronted By The Last Person They... URL via @USER Go Scott!! He is one of the strongest supporters of Trump :)))) The Persistance!!!!,Harmless
@USER @USER @USER @USER What color is the sky in your world? I’ve never seen a group of people so utterly delusional &amp; in denial as liberals since Trump won. You guys need to just get over it! And sorry! There simply was no #Russiacollusion! #LiberalismIsAMentalDisorder #FISAGate #Deepstateisreal,Harmless
@USER John Podesta is a spirit cooking pedo. Here's a photo of him and Valerie Jarrett in a rather compromising situation.  #MAGA #qanon #DrainTheDeepState #DrainTheSwamp URL,Harmful
@USER @USER @USER @USER @USER @USER @USER I cited the Constitution. That’s not good enough for you?,Harmless
@USER @USER @USER Actually Texas is a red state that has had TOO MANY liberals move in trying to ruin things. So don't cast aspersions against Texas. It's the liberals from Cali. and Colorado that keep moving in.,Harmless
"@USER Hahahahahaha......Said the idiot @USER who handed over billions to the Iranians in what was likely the worst deal in the history of US foreign policy.... You are the poster child for someone not qualified to do a job""....""",Harmful
@USER Anarchist Nefarious Treason Invading Free America = ANTIFA.,Harmful
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER Found some - please FB? URL,Harmless
@USER @USER @USER Omggggggg she is EVERYTHING and more! 👑💖,Harmless
@USER 2 ways for President Trump to lose in 2020. Gun control and an immigration bill with no wall.,Harmful
@USER @USER @USER @USER @USER Maybe they should have started the checks 10 years ago Arron then there wouldn’t be so many Bloody Liberals in the Party.,Harmless
@USER Enjoy them before those liberals take them white boys down for being white !,Harmless
@USER @USER @USER Who is this? She is truly a little goddess! 💕,Harmless
@USER Eric Holder should be tried for treason #EricHolderCrimes#,Harmless
@USER She is an monster!,Harmful
@USER @USER So proud of the Harper govt for all the good they are doing for Cda today. Good &amp; bad it’s nice to see the liberals give the conservatives mention.,Harmless
@USER As if....,Harmless
@USER Which is why it’s awesome that Kavanaugh didn’t shake that gun control dads hand.  Sorry for kid was killed by a gun but it’s not the future judges fault it happened...... omg white people in cities are silly,Harmful
@USER @USER This coming from the Soros militia. Aren’t you the intellectual mind behind ANTIFA?,Harmless
@USER Animal is the operative word !,Harmful
@USER You are no longer relevant Bob. Shut it down. Have a great retirement.,Harmless
@USER @USER Liberals are full of hate yet they talk like their morality is above anyone  who thinks differently. Funny how their words and actions never match up to what they pretend to preach. Imposters of any human decency. Emotionally and politically bankrupt.,Harmful
